Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,Daily_Return,Cumulative_Return
2023-04-18,163.88125462301093,165.1737533320214,163.4372536454433,164.24630737304688,49923000,160.12559967041017,153.6503921508789,0.00750477402093952,1.333046926791341
2023-04-19,163.5852815705882,165.91375779040226,163.3287449605883,165.39083862304688,47720200,160.53752365112305,153.9687094116211,0.006968383449866389,1.342336108933889
2023-04-20,163.87138723669895,165.62760901810955,163.34846811386117,164.4239044189453,52456400,160.97263412475587,154.2101559448242,-0.0058463589165622665,1.3344883302544
2023-04-21,162.84528714652217,164.226580111448,162.29276996055185,162.81568908691406,58337300,161.27306747436523,154.47322631835937,-0.009780909519905179,1.3214358206408123
2023-04-24,162.79594256316088,163.38793383083043,161.70076925644653,163.1215362548828,41949600,161.52367553710937,154.76310180664063,0.001878487077529023,1.32391812075367
2023-04-25,162.98339679746925,164.08843103621228,161.5428928319972,161.58236694335938,48714100,161.79450912475585,155.014892578125,-0.009435721038811407,1.311425998688011
2023-04-26,160.8818480921529,163.07219461797823,160.6253265824028,161.57249450683594,45498800,162.0959274291992,155.21044525146485,-6.10984769575662e-05,1.3113458725568485
2023-04-27,162.983381676448,166.3083601395191,162.983381676448,166.16036987304688,64902300,162.47282333374022,155.51058197021484,0.028395150921042722,1.3485817365177868
2023-04-28,166.23934534853646,167.58117930762924,165.63749302008387,167.41343688964844,55275900,162.83393325805665,155.7937484741211,0.0075413109489281815,1.3587518107329128
2023-05-01,167.0187740939811,168.17314354860417,166.387323749872,167.3246307373047,52472900,163.06530151367187,156.10710571289061,-0.0005304601231159722,1.3580310470801074
2023-05-02,167.81794875664258,168.07448533412125,165.30200842691818,166.2886505126953,48425700,163.182218170166,156.4226336669922,-0.0061914388816780574,1.3496228808526896
2023-05-03,167.23586119850705,168.63689138543253,164.92712194913543,165.21324157714844,65136000,163.2720039367676,156.79696594238283,-0.006467121672051657,1.3408947054708302
2023-05-04,162.68742177323023,164.8086963510818,162.11516752574818,163.5753936767578,81235400,163.37214889526368,157.13005645751954,-0.00991353891949276,1.3276016936212034
2023-05-05,168.69605053726107,171.9717093122383,168.478988085668,171.25146484375,113453200,163.81169662475585,157.60699981689453,0.04692680845482733,1.3899018040020699
2023-05-08,170.17600924259867,171.52771903028287,169.8109565174022,171.18238830566406,55962800,164.37753524780274,158.13564208984374,-0.0004033631954561967,1.3893411687690373
2023-05-09,170.73841026688106,171.22185523763014,169.30778230115573,169.4755096435547,45326900,164.91870727539063,158.60627014160156,-0.009971111391795517,1.375487893214034
2023-05-10,170.7088427451169,171.70534597701706,169.6037932108191,171.2416229248047,53724500,165.5827163696289,159.12228424072265,0.010421053077017017,1.3898219255560118
2023-05-11,171.52774738748727,172.2578529585823,169.87018071223292,171.4290771484375,49514700,165.98674621582032,159.683486328125,0.001094676752246837,1.3913433313076808
2023-05-12,171.5377153905618,171.97244074298538,168.94914270667581,170.5003204345703,45533100,166.3616050720215,160.2142739868164,-0.005417731515074298,1.3838054066933667
2023-05-15,171.0832715155854,171.13267487374878,169.4135375098661,170.00634765625,37266700,166.7107795715332,160.63414978027345,-0.002897195600930713,1.3797962517565505
2023-05-16,169.92730529834625,171.0635071571624,169.73958158279842,170.00634765625,42110300,166.99878158569337,160.99877349853514,0.0,1.3797962517565505
2023-05-17,169.65065404284252,170.8560084675657,168.37611683004315,170.618896484375,57951600,167.26018447875975,161.41965270996093,0.0036030938642570565,1.3847677871651793
2023-05-18,170.92517510124802,173.13831574371522,170.51021405749552,172.95059204101562,65496700,167.68651885986327,161.8621044921875,0.013666103841283306,1.4036921675406429
2023-05-19,174.2745399441767,174.2745399441767,172.84193292592303,173.05929565429688,55809500,168.1986991882324,162.35172149658203,0.0006285240888650456,1.4045744218812934
2023-05-22,171.89341610998645,172.61467191708667,171.36977372037438,172.11077880859375,43570900,168.64816131591797,162.86360961914062,-0.005480877765721925,1.3968761211621026
2023-05-23,171.05361929309908,171.300620989034,169.22580071286586,169.50244140625,50747300,169.0441650390625,163.28445770263673,-0.015154991572285614,1.3757064753183639
2023-05-24,169.03807815911904,170.35212899950594,168.4749221279745,169.77908325195312,45143500,169.45449447631836,163.66900512695312,0.0016320817765691498,1.377951740786639
2023-05-25,170.3422679275043,171.814388514026,169.63090177565675,170.91531372070312,56058300,169.69224166870117,164.06838409423827,0.006692405489455044,1.3871735525808837
2023-05-26,171.24133948884744,173.66195304430255,171.03385143516303,173.32601928710938,54835000,169.9878707885742,164.459541015625,0.014104678591560615,1.4067391896907504
2023-05-30,174.8376957969301,176.84334846181008,174.45237373510062,175.17361450195312,55964400,170.38031997680665,164.90442260742188,0.01065965296175908,1.42173454126056
2023-05-31,175.20324889662425,177.19902686801004,174.64007778024913,175.12420654296875,99625300,170.8220977783203,165.30095733642577,-0.00028205137585846085,1.421333539077092
2023-06-01,175.56880955803746,177.95978426232014,174.8080400825605,177.93014526367188,68901800,171.45794296264648,165.71651306152344,0.016022563505603493,1.444106945969599
2023-06-02,178.8588580217184,179.59986307293,177.11008187963884,178.77981567382812,61996900,172.2181640625,166.17767547607423,0.004775303301737477,1.4510029946367495
2023-06-05,180.43966236224,182.73182998955744,175.90470030452616,177.42623901367188,121946500,172.5269027709961,166.59005981445313,-0.00757119395752015,1.4400171695314121
2023-06-06,177.81159450251565,177.95978950011875,175.30204865399,177.0607147216797,64848400,172.82081909179686,166.96908660888673,-0.002060147890324271,1.4370505211975713
2023-06-07,176.29993732672585,179.03672040758232,175.19337452542106,175.6873779296875,61944600,173.13141250610352,167.35952026367187,-0.007756304351029697,1.4259043199873571
2023-06-08,175.76641213704826,178.67115468077665,175.3317017878174,178.40440368652344,50214900,173.48955154418945,167.81672576904296,0.015465116440654736,1.4479560963291942
2023-06-09,179.32328158392565,180.04452251728407,178.46372026504932,178.78976440429688,48900000,173.85758590698242,168.22007202148438,0.002160040390317697,1.451083739980672
2023-06-12,179.09598823299092,181.68456110008822,178.7995831921066,181.58575439453125,54274900,174.41185760498047,168.64796234130858,0.015638423147713354,1.4737764015292563
2023-06-13,180.60761800920864,181.94141793661493,180.25193501340996,181.1114959716797,54929100,174.96711502075195,169.01624694824218,-0.0026117600713387867,1.4699272511696608
2023-06-14,181.17082015656314,182.17859141427,179.8370198890403,181.74386596679688,57462900,175.5539909362793,169.37211791992186,0.00349160605031984,1.4750596580533748
2023-06-15,181.75375744495216,184.28305271752754,181.5759083620863,183.77915954589844,65433200,176.21200408935547,169.7793505859375,0.011198692006878508,1.4915783968556862
2023-06-16,184.49051471623886,184.7474061455162,182.0600263098281,182.7022247314453,101256200,176.69958572387696,170.20194519042968,-0.005859939816430404,1.4828378372186242
2023-06-20,182.1983578536973,183.86809194337903,182.1983578536973,182.79115295410156,49799100,177.1861785888672,170.6085580444336,0.00048673858671932635,1.4835595916118458
2023-06-21,182.6824521359612,183.1863452547994,180.40015882951445,181.7537384033203,49515700,177.6683265686035,171.04632049560547,-0.005675408979130103,1.4751397841845373
2023-06-22,181.53639657516283,184.80669706223912,181.46722885451086,184.75729370117188,51245300,178.43106918334962,171.56842498779298,0.01652541138486252,1.499517075968364
2023-06-23,183.32467881492002,185.31056720794078,182.79114665956078,184.4411163330078,53117000,179.16417083740234,172.09801849365235,-0.0017113119695044698,1.496950934447783
2023-06-26,184.5893075659166,185.79467703737228,183.0084906957425,183.0480194091797,48088700,179.77080612182618,172.49200927734375,-0.007553071416640633,1.4856443571326918
2023-06-27,183.66056221310203,186.1305789275048,183.44319953617173,185.80453491210938,50730800,180.39473190307618,172.948037109375,0.015058974753328958,1.5080166379991786
2023-06-28,185.67612459327006,187.62249934110088,185.350095591546,186.9803009033203,51216800,180.98506622314454,173.4271859741211,0.006327972521053438,1.5175593258457287
2023-06-29,186.8122994033741,187.79043141526822,186.67397907524835,187.31617736816406,46347300,181.59466476440429,173.88858337402343,0.001796320057359413,1.5202853481009782
2023-06-30,189.33175958026345,192.14757008838143,188.96618679019105,191.64369201660156,85213200,182.28034210205078,174.41364044189453,0.023102727747491336,1.555408086596655
2023-07-03,191.45597092726317,191.5547776450248,189.46019281962833,190.1518096923828,31458200,182.84894180297852,174.92819854736328,-0.007784666995924505,1.543299752599732
2023-07-05,189.27246641036476,190.66554451499093,188.33384790710164,189.03533935546875,46920300,183.42939682006835,175.45259155273436,-0.0058714683742439044,1.5342383169103644
2023-07-06,187.56320791106293,189.7170705815605,186.9308841600135,189.50958251953125,45094300,184.05184020996094,175.98035247802736,0.002508754001656399,1.5380873434274078
2023-07-07,189.11441388693564,190.3592972164489,187.95844756471837,188.39315795898438,46815000,184.68712921142577,176.51656829833985,-0.005891124584329721,1.5290262792656963
2023-07-10,186.9901751208951,187.71143099184326,184.79679865953796,186.3479766845703,59922200,185.0843078613281,177.01207794189452,-0.010855921184034334,1.5124272904896707
2023-07-11,186.89140543504672,187.0297258103105,184.36210995834276,185.82435607910156,46638100,185.43603744506837,177.40535766601562,-0.0028099076511846066,1.5081775094742633
2023-07-12,187.4051170053163,189.4008949030878,186.2096372553674,187.49404907226562,60750200,185.73145217895507,177.80696990966797,0.008985329094606476,1.5217289807299736
2023-07-13,188.21527762484376,188.89700466458706,187.50391158996257,188.25479125976562,41342300,186.08861694335937,178.2255731201172,0.004057420442217907,1.5279032750039028
2023-07-14,187.94855582890273,188.88715940601534,187.35576071083716,188.40304565429688,41616200,186.42157592773438,178.6678610229492,0.0007875199007640887,1.529106529239411
2023-07-17,189.59852149146877,191.98951149918832,189.50960448705806,191.66346740722656,50520200,186.81579132080077,179.19686553955077,0.017305568185517872,1.5555685865440843
2023-07-18,191.03110761046918,191.9993499863452,190.11225351055063,191.4065399169922,48288200,187.25100708007812,179.75348846435546,-0.0013405136289665887,1.5534833256530296
2023-07-19,190.784103142532,195.85256735078863,190.33948805911442,192.76011657714844,80507300,187.74945526123048,180.18366149902343,0.007071736737643608,1.5644691507583668
2023-07-20,192.7502360363635,194.1136901954007,190.19130213491889,190.81375122070312,59581200,188.20245590209962,180.57628875732422,-0.010097344777576511,1.5486721663492773
2023-07-21,191.77214478083425,192.63170595716375,188.93655473427472,189.63804626464844,71951700,188.44649353027344,180.9795394897461,-0.0061615315905341195,1.5391299738729354
2023-07-24,191.09039681521514,192.57240699977407,189.94430532096735,190.4383087158203,45377800,188.74635314941406,181.3634732055664,0.004219946719209888,1.545625020356618
2023-07-25,191.01136672601527,192.10805493602857,190.60628029804008,191.29788208007812,37283200,189.158846282959,181.7608493041992,0.004513657835202078,1.552601442840035
2023-07-26,191.34728040522955,193.29365506077994,191.00148706119938,192.16732788085938,47471900,189.47698593139648,182.194189453125,0.004544983934622326,1.5596579914546145
2023-07-27,193.66910156142774,194.83494237556206,190.24071668140024,190.90267944335938,47460200,189.67310485839843,182.6121160888672,-0.006580975296092251,1.5493939207424987
2023-07-28,192.33530787544035,194.27180809784448,191.81166540691163,193.4813995361328,48291400,189.9813659667969,183.08161712646483,0.01350803509040599,1.5703231881927502
2023-07-31,193.70859582748605,194.1334465580661,192.91818743340556,194.0939178466797,38824100,190.10387725830077,183.55111755371092,0.0031657736196626374,1.5752944759162752
2023-08-01,193.88645666636083,194.37057034188453,192.93796352063418,193.26400756835938,35175100,190.2594871520996,183.95738586425782,-0.004275818055132885,1.5685588033540014
2023-08-02,192.70084355962268,192.83916391140565,189.54911446715442,190.27035522460938,50389300,190.32123794555665,184.30160705566405,-0.015489963089434067,1.5442618853864412
2023-08-03,189.2724853572926,190.06287880115997,188.40303447809214,188.8772735595703,61235200,190.28962249755858,184.6369369506836,-0.007321590709149395,1.5329554319139023
2023-08-04,183.2950360404776,185.13272939460776,179.7382053306166,179.807373046875,115956800,189.86033325195314,184.8430355834961,-0.04802007325584745,1.4593427997754473
2023-08-07,179.94566255524865,180.93366924130254,175.22299180197385,176.7050018310547,97576100,189.37818450927733,184.9815539550781,-0.017253859857079057,1.4341635036246845
2023-08-08,177.5349191282476,178.1079648000796,175.45022447284256,177.6436004638672,67823000,188.96914672851562,185.1161196899414,0.005311669862689383,1.4417813066850567
2023-08-09,178.70079919463467,178.76007719518685,174.88709204262926,176.05294799804688,60378500,188.3970916748047,185.17065826416015,-0.008954178262919443,1.4288713398488537
2023-08-10,177.3274561288203,178.58222898523437,175.47001359754938,175.8355712890625,54686900,187.77613067626953,185.18389739990235,-0.0012347234820900832,1.4271070788526568
2023-08-11,175.42996682009903,176.71609814181758,174.66816996475507,175.8949432373047,52036700,187.1507255554199,185.19931213378905,0.0003376560715611099,1.4275889502225991
2023-08-14,176.07299580997798,177.77466331376394,175.42002721282074,177.547119140625,43675600,186.44490814208984,185.19165161132813,0.009392969876861779,1.4409982502285807
2023-08-15,176.97334414092546,177.56693975444728,175.1628480821964,175.55857849121094,43622600,185.6525100708008,185.12722686767577,-0.011200072741473499,1.4248589650056847
2023-08-16,175.24200164765458,176.63696118746435,174.6187118962378,174.68797302246094,46964900,184.7489028930664,185.07246154785156,-0.004959059683851241,1.417793004357151
2023-08-17,175.25187020963352,175.6179215615527,171.6308784010705,172.1453399658203,66062900,183.81548233032225,184.97415405273438,-0.01455528398806083,1.3971566245424467
2023-08-18,170.46346761685473,173.23362560342792,170.12709527960956,172.630126953125,61172200,182.9650863647461,184.91300903320314,0.002816149350316044,1.4010912262629416
2023-08-21,173.2039773950168,174.25267668956494,171.88815173988496,173.96575927734375,46311900,182.14145889282227,184.82423614501954,0.0077369596361440696,1.4119314125270936
2023-08-22,175.17274094069768,175.78612762060905,174.371377027614,175.34092712402344,42038900,181.34361114501954,184.75525939941406,0.007904819042506617,1.4230924748435512
2023-08-23,176.61716031274474,179.61486234805133,176.42918310654636,179.18943786621094,52722800,180.6947166442871,184.70733306884765,0.02194873042655554,1.454327547945952
2023-08-24,178.74425133745834,179.16967585239115,174.13391827576947,174.49998474121094,54945800,179.87458190917968,184.57510284423827,-0.026170365736072565,1.4162672641161609
2023-08-25,175.4893068451812,177.2404295003986,173.9459373407173,176.70619201660156,51449600,179.03582153320312,184.4743493652344,0.01264302274101925,1.4341731633437427
2023-08-28,178.17040801110178,178.6650784859593,176.64682959084442,178.26934814453125,43820700,178.2445930480957,184.36415313720704,0.00884607443627572,1.4468599659011905
2023-08-29,177.78457014737916,182.9291401969668,177.58670497165372,182.15745544433594,53003900,177.68926544189452,184.35325775146484,0.021810296275119656,1.478416410426105
2023-08-30,182.96875056526045,185.84773686983334,182.7708853589575,185.6498565673828,60813900,177.4582405090332,184.41043182373048,0.019172430326982015,1.5067612460492663
2023-08-31,185.8377983965077,187.10415359099386,185.48163505454943,185.8674774169922,60794500,177.3077507019043,184.4927066040039,0.0011722112455840872,1.5085274885262956
2023-09-01,187.47023078000296,187.89564016216337,186.27312153245367,187.4405517578125,45766500,177.68940963745118,184.5463717651367,0.008463419005203976,1.5212947887425616
2023-09-05,186.27313129788112,187.9550080601447,185.6102746073009,187.67799377441406,45280000,178.23805923461913,184.61110931396485,0.0012667590570707432,1.5232219026946758
2023-09-06,186.39186127990337,186.83707686156265,179.53573455303794,180.96038818359375,81755800,178.40389862060547,184.56935668945312,-0.035793251279607974,1.4687008383769227
2023-09-07,173.31273740579792,176.31045432139675,171.69021887943939,175.66737365722656,112488800,178.38461990356444,184.36661346435548,-0.029249575442981235,1.4257419624016472
2023-09-08,176.4489935101174,178.31884760950354,175.89494980617377,176.28079223632812,65551300,178.40688095092773,184.15262329101563,0.0034919323169166905,1.4307205568357417
2023-09-11,178.15065045906456,178.3781946740771,175.44973851819339,177.44821166992188,58953100,178.4845443725586,183.95526397705078,0.006622499359026479,1.4401955028063325
2023-09-12,177.57683789873767,178.21001559327632,172.95661681425068,174.42083740234375,90370200,178.32823028564454,183.61080688476562,-0.017060607368697855,1.4156248927987893
2023-09-13,174.62857587906927,175.4101637291933,172.12554433664133,172.3531036376953,84267900,178.16795654296874,183.25483276367189,-0.011854855162050981,1.3988428647308657
2023-09-14,172.14533201670497,174.22295413122683,171.72981061302968,173.86679077148438,60895800,178.12689743041992,182.9514617919922,0.008782476798160799,1.4111281697346374
2023-09-15,174.59889423512476,174.61868528190746,171.967258666553,173.14456176757812,109259500,178.1768585205078,182.6241613769531,-0.004153921520616777,1.405266454062028
2023-09-18,174.59888982853914,177.46798769380123,174.2921965438023,176.07301330566406,67257600,178.34900283813477,182.3777584838867,0.016913332467334286,1.4290341928047712
2023-09-19,175.62781908525017,177.71532920549458,175.24197669791334,177.1613006591797,51826900,178.50877990722657,182.1940249633789,0.006180886741719682,1.4378668913005423
2023-09-20,177.34929700946202,177.78460955022456,173.53043939661168,173.61949157714844,58436200,178.4227081298828,181.94992767333986,-0.01999200202782958,1.409121053493913
2023-09-21,172.68948203416045,174.42082885900223,172.006834299268,172.07608032226562,63149100,178.06704025268556,181.64156829833985,-0.008889619712985963,1.3965945031987899
2023-09-22,172.8081943086496,175.19250979208792,172.19480770645978,172.92691040039062,56725400,177.98838653564454,181.33501068115234,0.004944499412885106,1.4034999638998948
2023-09-25,172.34318970903263,175.08366835534056,172.2937196425223,174.20315551757812,46172700,177.86323471069335,181.05101287841796,0.007380257440744886,1.4138581549515523
2023-09-26,172.9565908960506,173.33253018900052,169.83026989319274,170.1270751953125,64588900,177.45612106323242,180.6202850341797,-0.023398429897295014,1.3807760940281995
2023-09-27,170.78004737841366,171.19556880826096,167.24810767663843,168.61338806152344,66921800,176.7789176940918,180.16442199707032,-0.00889739115335575,1.3684907890244278
2023-09-28,167.53498917707262,170.19631868961176,165.83332157268651,168.87060546875,56294400,175.93995513916016,179.68663177490234,0.0015254862628861776,1.3705784029239707
